Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Region,State,City,Category,Sub_Category,Product_Name,Quantity,Discount,Sales,Profit
ORD-01328,2024-02-03,2024-02-06,Standard Class,CUST-199,Customer 267,Corporate,East,New York,City4,Technology,Accessories,Product Accessories 328,5,0,508.04,78.71
ORD-01329,2023-07-13,2023-07-16,Standard Class,CUST-111,Customer 167,Consumer,East,Pennsylvania,City3,Technology,Accessories,Product Accessories 329,4,0,332.09,55.8
ORD-01330,2024-11-05,2024-11-11,Standard Class,CUST-226,Customer 225,Consumer,East,Pennsylvania,City1,Furniture,Chairs,Product Chairs 330,1,0,232.55,15.49
ORD-01331,2024-03-05,2024-03-06,Standard Class,CUST-245,Customer 167,Consumer,North,Illinois,City3,Office Supplies,Binders,Product Binders 331,1,0.1,15.47,3.84
ORD-01332,2023-11-02,2023-11-09,Standard Class,CUST-258,Customer 124,Consumer,North,Illinois,City2,Office Supplies,Storage,Product Storage 332,5,0.15,127.96,32.87
ORD-01333,2023-07-23,2023-07-30,Standard Class,CUST-122,Customer 205,Corporate,West,Washington,City3,Furniture,Bookcases,Product Bookcases 333,2,0.15,499.93,47.52
ORD-01334,2023-11-25,2023-12-01,Standard Class,CUST-269,Customer 148,Consumer,North,Ohio,City1,Furniture,Tables,Product Tables 334,2,0.15,668.87,57.19
ORD-01335,2023-05-08,2023-05-11,Standard Class,CUST-113,Customer 136,Consumer,West,California,City1,Technology,Phones,Product Phones 335,3,0.15,1918.38,230.48
ORD-01336,2024-12-18,2024-12-25,Standard Class,CUST-320,Customer 186,Corporate,West,California,City2,Technology,Accessories,Product Accessories 336,4,0,423.36,67.04
ORD-01337,2023-08-19,2023-08-20,Standard Class,CUST-331,Customer 214,Home Office,North,Illinois,City1,Technology,Phones,Product Phones 337,5,0,2986.38,381.31
ORD-01338,2023-05-13,2023-05-15,Standard Class,CUST-245,Customer 285,Corporate,East,Pennsylvania,City1,Furniture,Bookcases,Product Bookcases 338,5,0,1483.54,142.12
ORD-01339,2024-10-06,2024-10-07,Standard Class,CUST-149,Customer 254,Home Office,North,Ohio,City4,Office Supplies,Binders,Product Binders 339,3,0.05,56.95,10.19
ORD-01340,2023-04-28,2023-05-04,Standard Class,CUST-216,Customer 172,Corporate,North,Ohio,City1,Technology,Phones,Product Phones 340,3,0.15,1492.37,220.37
ORD-01341,2024-08-13,2024-08-19,Standard Class,CUST-317,Customer 178,Consumer,West,California,City3,Technology,Phones,Product Phones 341,1,0.15,657.88,104.16
ORD-01342,2024-08-07,2024-08-10,Standard Class,CUST-178,Customer 222,Consumer,East,Pennsylvania,City3,Furniture,Bookcases,Product Bookcases 342,1,0.15,263.2,21.68
ORD-01343,2024-03-09,2024-03-16,Standard Class,CUST-224,Customer 119,Home Office,East,New York,City3,Furniture,Bookcases,Product Bookcases 343,5,0.1,1098.29,93.1
ORD-01344,2024-11-14,2024-11-16,Standard Class,CUST-143,Customer 284,Consumer,West,Washington,City2,Office Supplies,Binders,Product Binders 344,4,0,78.95,17.27
ORD-01345,2023-03-07,2023-03-12,Standard Class,CUST-186,Customer 210,Corporate,South,Texas,City4,Furniture,Chairs,Product Chairs 345,4,0,780.17,60.43
ORD-01346,2023-04-13,2023-04-15,Standard Class,CUST-303,Customer 284,Home Office,North,Ohio,City1,Furniture,Bookcases,Product Bookcases 346,5,0,1515.76,101.89
ORD-01347,2023-03-18,2023-03-25,Standard Class,CUST-205,Customer 257,Corporate,South,Texas,City2,Office Supplies,Binders,Product Binders 347,3,0.1,44.46,10.08
ORD-01348,2023-11-12,2023-11-13,Standard Class,CUST-292,Customer 334,Corporate,East,Pennsylvania,City2,Furniture,Bookcases,Product Bookcases 348,5,0.1,1223.3,80.53
ORD-01349,2023-11-27,2023-11-28,Standard Class,CUST-101,Customer 303,Home Office,West,Washington,City3,Furniture,Tables,Product Tables 349,2,0,1026.37,85.55
ORD-01350,2023-11-03,2023-11-08,Standard Class,CUST-292,Customer 113,Corporate,West,Washington,City2,Technology,Accessories,Product Accessories 350,5,0,473.63,69.06
ORD-01351,2023-02-06,2023-02-10,Standard Class,CUST-165,Customer 172,Corporate,North,Ohio,City1,Technology,Accessories,Product Accessories 351,1,0.15,85.62,12.37
ORD-01352,2024-01-14,2024-01-18,Standard Class,CUST-341,Customer 153,Home Office,South,Florida,City2,Office Supplies,Binders,Product Binders 352,1,0.15,14.3,3.18
ORD-01353,2024-04-25,2024-04-29,Standard Class,CUST-284,Customer 322,Home Office,South,Texas,City2,Office Supplies,Binders,Product Binders 353,3,0.05,52.08,11.31
ORD-01354,2023-09-19,2023-09-24,Standard Class,CUST-348,Customer 282,Consumer,West,California,City3,Office Supplies,Storage,Product Storage 354,5,0,157.85,38.38
ORD-01355,2023-09-16,2023-09-23,Standard Class,CUST-307,Customer 309,Corporate,South,Texas,City4,Technology,Machines,Product Machines 355,1,0,480.61,81.3
ORD-01356,2023-09-15,2023-09-17,Standard Class,CUST-156,Customer 189,Consumer,West,Washington,City3,Technology,Phones,Product Phones 356,1,0.15,609.06,87.85
ORD-01357,2024-12-10,2024-12-17,Standard Class,CUST-311,Customer 237,Consumer,West,Washington,City1,Office Supplies,Storage,Product Storage 357,3,0,89.25,20.68
ORD-01358,2023-05-30,2023-06-05,Standard Class,CUST-259,Customer 149,Home Office,West,California,City1,Furniture,Bookcases,Product Bookcases 358,1,0,302.13,25.51
ORD-01359,2024-03-27,2024-03-28,Standard Class,CUST-194,Customer 206,Home Office,East,New York,City2,Technology,Machines,Product Machines 359,5,0.05,2908.33,492.83
ORD-01360,2023-11-12,2023-11-13,Standard Class,CUST-181,Customer 322,Home Office,East,Pennsylvania,City1,Office Supplies,Paper,Product Paper 360,4,0.05,47.55,9.28
ORD-01361,2023-06-25,2023-06-27,Standard Class,CUST-241,Customer 253,Consumer,South,Texas,City4,Office Supplies,Binders,Product Binders 361,1,0.15,17.41,4.17
ORD-01362,2024-01-03,2024-01-04,Standard Class,CUST-228,Customer 149,Corporate,East,Pennsylvania,City2,Furniture,Chairs,Product Chairs 362,3,0,737.43,62.94
ORD-01363,2023-01-04,2023-01-05,Standard Class,CUST-161,Customer 313,Corporate,West,Washington,City1,Technology,Phones,Product Phones 363,5,0.1,3059.55,389.21
ORD-01364,2023-08-09,2023-08-15,Standard Class,CUST-173,Customer 187,Corporate,South,Texas,City3,Furniture,Bookcases,Product Bookcases 364,3,0.1,801.18,68.65
ORD-01365,2024-08-09,2024-08-13,Standard Class,CUST-285,Customer 193,Corporate,West,California,City2,Furniture,Tables,Product Tables 365,3,0.05,1438.83,123.35
ORD-01366,2023-03-23,2023-03-27,Standard Class,CUST-258,Customer 278,Home Office,East,Pennsylvania,City1,Technology,Machines,Product Machines 366,5,0.15,2205.41,310.06
ORD-01367,2023-09-27,2023-09-29,Standard Class,CUST-183,Customer 325,Consumer,South,Florida,City3,Furniture,Chairs,Product Chairs 367,2,0.15,331.9,21.28
ORD-01368,2023-09-23,2023-09-27,Standard Class,CUST-190,Customer 219,Consumer,South,Florida,City3,Office Supplies,Binders,Product Binders 368,2,0,40.62,9.45
ORD-01369,2024-05-05,2024-05-07,Standard Class,CUST-101,Customer 248,Consumer,West,California,City3,Technology,Machines,Product Machines 369,4,0.1,1897.1,246.65
ORD-01370,2023-03-26,2023-03-30,Standard Class,CUST-211,Customer 213,Consumer,South,Texas,City3,Technology,Phones,Product Phones 370,4,0.1,2804.83,438.18
ORD-01371,2024-10-24,2024-10-28,Standard Class,CUST-138,Customer 187,Consumer,South,Texas,City1,Office Supplies,Storage,Product Storage 371,3,0,92.88,16.9
ORD-01372,2023-04-19,2023-04-21,Standard Class,CUST-282,Customer 234,Corporate,West,California,City2,Office Supplies,Storage,Product Storage 372,1,0,33.5,6.67
ORD-01373,2023-02-14,2023-02-15,Standard Class,CUST-110,Customer 300,Corporate,North,Ohio,City1,Technology,Phones,Product Phones 373,3,0.1,2053.56,299.18
ORD-01374,2023-07-13,2023-07-19,Standard Class,CUST-206,Customer 107,Consumer,North,Ohio,City1,Furniture,Chairs,Product Chairs 374,3,0.1,641.71,41.2
ORD-01375,2023-05-11,2023-05-18,Standard Class,CUST-298,Customer 198,Consumer,North,Ohio,City2,Office Supplies,Binders,Product Binders 375,5,0.1,90.28,15.94
ORD-01376,2023-09-02,2023-09-05,Standard Class,CUST-345,Customer 317,Corporate,North,Illinois,City1,Technology,Phones,Product Phones 376,3,0,1777.01,242.85
ORD-01377,2024-11-24,2024-11-25,Standard Class,CUST-348,Customer 299,Corporate,East,Pennsylvania,City1,Furniture,Chairs,Product Chairs 377,3,0.15,532.89,37.03
ORD-01378,2023-04-17,2023-04-19,Standard Class,CUST-219,Customer 129,Home Office,East,New York,City4,Technology,Phones,Product Phones 378,3,0,2320.61,305.5
ORD-01379,2024-12-27,2024-12-29,Standard Class,CUST-311,Customer 202,Consumer,East,Pennsylvania,City4,Office Supplies,Storage,Product Storage 379,2,0.1,60.52,13.85
ORD-01380,2024-06-17,2024-06-23,Standard Class,CUST-192,Customer 139,Consumer,North,Ohio,City2,Office Supplies,Storage,Product Storage 380,4,0.15,122.05,24.29
ORD-01381,2024-12-22,2024-12-23,Standard Class,CUST-221,Customer 258,Home Office,South,Florida,City1,Office Supplies,Paper,Product Paper 381,5,0.05,59,11
ORD-01382,2024-12-02,2024-12-08,Standard Class,CUST-179,Customer 113,Consumer,North,Illinois,City2,Office Supplies,Binders,Product Binders 382,2,0,31.39,7.01
ORD-01383,2023-06-06,2023-06-09,Standard Class,CUST-215,Customer 239,Consumer,North,Illinois,City1,Technology,Phones,Product Phones 383,3,0.15,1560.27,217.58
ORD-01384,2024-01-07,2024-01-09,Standard Class,CUST-318,Customer 134,Corporate,East,New York,City4,Office Supplies,Binders,Product Binders 384,1,0,16.29,3.43
ORD-01385,2023-12-27,2023-12-30,Standard Class,CUST-138,Customer 323,Home Office,East,New York,City4,Office Supplies,Storage,Product Storage 385,2,0,59.89,14.64
ORD-01386,2023-12-01,2023-12-03,Standard Class,CUST-347,Customer 284,Consumer,North,Ohio,City3,Technology,Machines,Product Machines 386,5,0,3041.05,507.89
ORD-01387,2023-08-13,2023-08-17,Standard Class,CUST-169,Customer 333,Home Office,East,New York,City4,Office Supplies,Paper,Product Paper 387,3,0,37.23,9.46
ORD-01388,2024-04-20,2024-04-22,Standard Class,CUST-179,Customer 175,Home Office,East,Pennsylvania,City4,Office Supplies,Binders,Product Binders 388,3,0,50.37,11.57
ORD-01389,2023-02-05,2023-02-11,Standard Class,CUST-184,Customer 263,Consumer,West,Washington,City1,Furniture,Chairs,Product Chairs 389,2,0,384.01,27.16
ORD-01390,2023-04-17,2023-04-23,Standard Class,CUST-143,Customer 270,Corporate,East,New York,City1,Technology,Machines,Product Machines 390,1,0,475.4,72.01
ORD-01391,2024-05-01,2024-05-07,Standard Class,CUST-280,Customer 267,Home Office,East,New York,City2,Office Supplies,Binders,Product Binders 391,2,0.1,27.71,5.74
ORD-01392,2024-05-24,2024-05-28,Standard Class,CUST-153,Customer 323,Home Office,West,California,City2,Furniture,Tables,Product Tables 392,2,0,770.44,63.9
ORD-01393,2024-07-28,2024-07-29,Standard Class,CUST-189,Customer 213,Consumer,West,California,City1,Technology,Accessories,Product Accessories 393,5,0.15,413.11,72.2
ORD-01394,2024-12-18,2024-12-20,Standard Class,CUST-197,Customer 196,Consumer,South,Florida,City1,Office Supplies,Paper,Product Paper 394,2,0.05,23.75,6.16
ORD-01395,2023-09-21,2023-09-23,Standard Class,CUST-295,Customer 294,Home Office,South,Florida,City4,Office Supplies,Paper,Product Paper 395,5,0.1,54.74,12.44
ORD-01396,2023-07-13,2023-07-19,Standard Class,CUST-244,Customer 149,Home Office,South,Florida,City4,Technology,Machines,Product Machines 396,5,0.1,2210.65,395.39
ORD-01397,2023-01-31,2023-02-07,Standard Class,CUST-248,Customer 235,Home Office,North,Illinois,City4,Office Supplies,Paper,Product Paper 397,5,0.05,56.58,10.91
ORD-01398,2024-06-01,2024-06-05,Standard Class,CUST-239,Customer 172,Home Office,South,Florida,City2,Technology,Accessories,Product Accessories 398,4,0.1,345.83,46.33
ORD-01399,2023-02-03,2023-02-05,Standard Class,CUST-315,Customer 189,Corporate,South,Texas,City1,Furniture,Chairs,Product Chairs 399,5,0.1,983.99,70.84
ORD-01400,2023-04-28,2023-04-29,Standard Class,CUST-215,Customer 109,Consumer,East,Pennsylvania,City4,Office Supplies,Binders,Product Binders 400,1,0,18.67,3.76
ORD-01401,2023-04-04,2023-04-11,Standard Class,CUST-244,Customer 101,Consumer,South,Florida,City1,Furniture,Chairs,Product Chairs 401,4,0,975.03,87.27
ORD-01402,2023-08-19,2023-08-21,Standard Class,CUST-149,Customer 213,Home Office,West,California,City1,Furniture,Chairs,Product Chairs 402,1,0,221.64,14.98
ORD-01403,2023-09-07,2023-09-09,Standard Class,CUST-266,Customer 219,Corporate,North,Ohio,City4,Office Supplies,Storage,Product Storage 403,2,0.05,73.44,15.9
ORD-01404,2023-09-23,2023-09-24,Standard Class,CUST-316,Customer 101,Corporate,South,Texas,City2,Furniture,Bookcases,Product Bookcases 404,1,0.05,254.6,22.89
ORD-01405,2024-06-15,2024-06-20,Standard Class,CUST-260,Customer 280,Consumer,South,Florida,City2,Technology,Phones,Product Phones 405,1,0.1,651.12,91.38
ORD-01406,2024-02-20,2024-02-21,Standard Class,CUST-199,Customer 178,Home Office,North,Illinois,City2,Furniture,Tables,Product Tables 406,5,0.05,2228.9,142.98
ORD-01407,2024-08-13,2024-08-16,Standard Class,CUST-172,Customer 235,Consumer,South,Texas,City1,Office Supplies,Paper,Product Paper 407,2,0.05,20.69,4.87
ORD-01408,2023-10-01,2023-10-03,Standard Class,CUST-112,Customer 282,Corporate,East,New York,City2,Technology,Accessories,Product Accessories 408,2,0.15,176.01,30.91
ORD-01409,2024-03-03,2024-03-05,Standard Class,CUST-213,Customer 275,Consumer,North,Illinois,City2,Furniture,Tables,Product Tables 409,1,0,505.91,42.3
ORD-01410,2024-05-07,2024-05-08,Standard Class,CUST-114,Customer 299,Corporate,East,New York,City2,Technology,Accessories,Product Accessories 410,3,0.05,264.39,39.8
ORD-01411,2024-03-01,2024-03-04,Standard Class,CUST-202,Customer 289,Consumer,East,Pennsylvania,City4,Office Supplies,Paper,Product Paper 411,5,0.15,52.22,11.47
ORD-01412,2024-07-19,2024-07-24,Standard Class,CUST-178,Customer 133,Home Office,South,Texas,City3,Furniture,Chairs,Product Chairs 412,4,0,826.78,55.26
ORD-01413,2024-12-11,2024-12-18,Standard Class,CUST-297,Customer 187,Home Office,East,Pennsylvania,City1,Furniture,Bookcases,Product Bookcases 413,5,0,1556.37,134.4
ORD-01414,2023-05-11,2023-05-15,Standard Class,CUST-147,Customer 102,Consumer,East,Pennsylvania,City3,Office Supplies,Paper,Product Paper 414,2,0,20.65,4.58
ORD-01415,2024-03-19,2024-03-20,Standard Class,CUST-298,Customer 299,Consumer,North,Ohio,City4,Office Supplies,Storage,Product Storage 415,1,0.15,32.96,8.12
ORD-01416,2024-04-07,2024-04-12,Standard Class,CUST-309,Customer 197,Corporate,North,Ohio,City1,Furniture,Bookcases,Product Bookcases 416,4,0,1081.18,96.71
ORD-01417,2024-05-21,2024-05-22,Standard Class,CUST-166,Customer 290,Consumer,East,New York,City4,Office Supplies,Storage,Product Storage 417,2,0,71.81,14.52
ORD-01418,2024-06-19,2024-06-26,Standard Class,CUST-174,Customer 108,Consumer,South,Florida,City2,Furniture,Chairs,Product Chairs 418,2,0,418.15,29.59
ORD-01419,2024-11-13,2024-11-19,Standard Class,CUST-245,Customer 319,Consumer,North,Ohio,City4,Furniture,Tables,Product Tables 419,3,0.1,1104.91,81.14
ORD-01420,2024-08-03,2024-08-06,Standard Class,CUST-109,Customer 173,Home Office,South,Florida,City2,Furniture,Tables,Product Tables 420,5,0,2198.87,190.73
ORD-01421,2023-02-27,2023-03-04,Standard Class,CUST-180,Customer 232,Home Office,East,New York,City1,Technology,Phones,Product Phones 421,5,0,3152.78,402.71
ORD-01422,2024-11-20,2024-11-23,Standard Class,CUST-134,Customer 296,Home Office,West,California,City2,Furniture,Chairs,Product Chairs 422,1,0,248.96,23.77
ORD-01423,2023-05-14,2023-05-17,Standard Class,CUST-331,Customer 330,Corporate,West,Washington,City1,Technology,Phones,Product Phones 423,5,0.1,3258.46,532.91
ORD-01424,2023-11-09,2023-11-13,Standard Class,CUST-156,Customer 183,Corporate,East,New York,City3,Technology,Accessories,Product Accessories 424,4,0,405.41,67.47
ORD-01425,2024-11-03,2024-11-05,Standard Class,CUST-243,Customer 324,Corporate,South,Texas,City2,Office Supplies,Binders,Product Binders 425,2,0.15,29.31,6.4
ORD-01426,2024-06-12,2024-06-18,Standard Class,CUST-102,Customer 236,Corporate,West,Washington,City4,Technology,Phones,Product Phones 426,5,0.1,2886.96,438.32
ORD-01427,2023-09-17,2023-09-23,Standard Class,CUST-235,Customer 275,Home Office,North,Illinois,City1,Furniture,Chairs,Product Chairs 427,2,0,434.78,40
ORD-01428,2023-01-08,2023-01-09,Standard Class,CUST-228,Customer 264,Consumer,South,Texas,City3,Furniture,Tables,Product Tables 428,5,0,2543.01,237.23
ORD-01429,2023-07-09,2023-07-16,Standard Class,CUST-236,Customer 159,Home Office,East,New York,City4,Office Supplies,Storage,Product Storage 429,2,0,66.13,16.46
ORD-01430,2024-12-21,2024-12-22,Standard Class,CUST-239,Customer 136,Consumer,North,Ohio,City2,Technology,Phones,Product Phones 430,1,0,585.67,80.06
ORD-01431,2024-03-13,2024-03-18,Standard Class,CUST-195,Customer 204,Home Office,North,Ohio,City3,Office Supplies,Storage,Product Storage 431,5,0.1,147.66,27.11
ORD-01432,2023-12-12,2023-12-15,Standard Class,CUST-261,Customer 140,Home Office,North,Ohio,City2,Office Supplies,Storage,Product Storage 432,4,0.15,128.22,25.02
ORD-01433,2024-09-09,2024-09-15,Standard Class,CUST-200,Customer 119,Home Office,South,Texas,City1,Office Supplies,Binders,Product Binders 433,2,0,38.67,8.23
ORD-01434,2024-08-05,2024-08-11,Standard Class,CUST-221,Customer 122,Corporate,North,Ohio,City4,Furniture,Chairs,Product Chairs 434,2,0,386.18,26.59
ORD-01435,2023-11-15,2023-11-17,Standard Class,CUST-129,Customer 302,Home Office,South,Florida,City4,Office Supplies,Storage,Product Storage 435,1,0.15,32.46,7.35
ORD-01436,2024-04-20,2024-04-21,Standard Class,CUST-327,Customer 180,Consumer,West,California,City1,Technology,Accessories,Product Accessories 436,2,0.1,146.54,22.68
ORD-01437,2024-08-06,2024-08-12,Standard Class,CUST-111,Customer 271,Consumer,North,Illinois,City3,Furniture,Bookcases,Product Bookcases 437,3,0.15,617.35,42.09
ORD-01438,2023-12-02,2023-12-09,Standard Class,CUST-298,Customer 301,Home Office,South,Florida,City4,Technology,Accessories,Product Accessories 438,3,0,256.07,35.56
ORD-01439,2024-01-15,2024-01-22,Standard Class,CUST-159,Customer 108,Home Office,North,Ohio,City4,Furniture,Tables,Product Tables 439,4,0.1,1545.3,146.78
ORD-01440,2024-02-29,2024-03-04,Standard Class,CUST-316,Customer 322,Home Office,East,Pennsylvania,City4,Technology,Accessories,Product Accessories 440,3,0,252.85,32.11
ORD-01441,2024-12-02,2024-12-05,Standard Class,CUST-327,Customer 248,Consumer,North,Ohio,City2,Technology,Machines,Product Machines 441,1,0,469.83,79.13
ORD-01442,2023-09-26,2023-09-28,Standard Class,CUST-196,Customer 209,Corporate,North,Ohio,City4,Office Supplies,Paper,Product Paper 442,4,0,49.87,12.46
ORD-01443,2023-12-23,2023-12-27,Standard Class,CUST-347,Customer 214,Home Office,South,Texas,City4,Furniture,Tables,Product Tables 443,4,0,2048.67,179.46
ORD-01444,2023-07-18,2023-07-22,Standard Class,CUST-170,Customer 266,Consumer,East,New York,City1,Furniture,Tables,Product Tables 444,1,0.05,376.48,24.23
ORD-01445,2024-01-04,2024-01-05,Standard Class,CUST-323,Customer 310,Corporate,South,Texas,City2,Technology,Accessories,Product Accessories 445,3,0,276.01,44.2
ORD-01446,2023-12-20,2023-12-24,Standard Class,CUST-177,Customer 107,Home Office,North,Ohio,City2,Technology,Phones,Product Phones 446,3,0.1,1659.33,216.64
ORD-01447,2023-03-15,2023-03-18,Standard Class,CUST-316,Customer 268,Corporate,North,Illinois,City4,Technology,Phones,Product Phones 447,1,0.1,579.54,78.47
ORD-01448,2023-01-06,2023-01-07,Standard Class,CUST-139,Customer 232,Home Office,East,Pennsylvania,City1,Furniture,Bookcases,Product Bookcases 448,1,0.1,284.56,23.2
ORD-01449,2023-11-05,2023-11-12,Standard Class,CUST-272,Customer 283,Home Office,East,Pennsylvania,City4,Office Supplies,Paper,Product Paper 449,2,0.15,21.31,3.95
ORD-01450,2024-04-04,2024-04-05,Standard Class,CUST-330,Customer 104,Corporate,East,New York,City2,Office Supplies,Storage,Product Storage 450,2,0,69.76,17.25
ORD-01451,2023-03-07,2023-03-10,Standard Class,CUST-199,Customer 222,Corporate,South,Texas,City3,Furniture,Chairs,Product Chairs 451,5,0,1103.01,80.66
ORD-01452,2024-09-18,2024-09-21,Standard Class,CUST-165,Customer 300,Home Office,South,Texas,City4,Technology,Accessories,Product Accessories 452,5,0,535.49,95.08
ORD-01453,2024-12-16,2024-12-17,Standard Class,CUST-333,Customer 317,Consumer,North,Illinois,City2,Technology,Phones,Product Phones 453,3,0,2173.96,385.79
ORD-01454,2023-11-05,2023-11-09,Standard Class,CUST-137,Customer 190,Corporate,West,Washington,City2,Technology,Machines,Product Machines 454,5,0.15,2334.48,357.99
ORD-01455,2024-04-23,2024-04-24,Standard Class,CUST-340,Customer 141,Home Office,East,Pennsylvania,City2,Technology,Phones,Product Phones 455,2,0.05,1137.06,192.04
ORD-01456,2024-10-03,2024-10-07,Standard Class,CUST-338,Customer 310,Corporate,North,Ohio,City3,Technology,Phones,Product Phones 456,4,0.05,2197.66,379.6
ORD-01457,2024-06-06,2024-06-13,Standard Class,CUST-233,Customer 285,Consumer,West,California,City1,Office Supplies,Binders,Product Binders 457,4,0,68.79,14.66
ORD-01458,2023-03-20,2023-03-22,Standard Class,CUST-242,Customer 340,Corporate,South,Texas,City3,Furniture,Tables,Product Tables 458,1,0,444.84,41.26
ORD-01459,2023-01-25,2023-01-31,Standard Class,CUST-235,Customer 242,Home Office,East,Pennsylvania,City3,Office Supplies,Paper,Product Paper 459,1,0,13.66,3.07
ORD-01460,2024-04-27,2024-04-29,Standard Class,CUST-298,Customer 129,Consumer,West,Washington,City4,Technology,Phones,Product Phones 460,2,0.15,1174.91,181.77
ORD-01461,2024-10-09,2024-10-10,Standard Class,CUST-238,Customer 291,Consumer,West,Washington,City4,Technology,Accessories,Product Accessories 461,5,0.05,483.92,82.37
ORD-01462,2024-05-10,2024-05-14,Standard Class,CUST-253,Customer 242,Consumer,South,Texas,City1,Office Supplies,Paper,Product Paper 462,2,0.1,18.94,4.33
ORD-01463,2023-06-04,2023-06-11,Standard Class,CUST-277,Customer 179,Home Office,North,Ohio,City4,Furniture,Bookcases,Product Bookcases 463,2,0,571.19,37.89
ORD-01464,2023-04-11,2023-04-14,Standard Class,CUST-299,Customer 194,Home Office,East,New York,City2,Technology,Accessories,Product Accessories 464,4,0.1,322.75,51.2
ORD-01465,2023-09-04,2023-09-08,Standard Class,CUST-215,Customer 143,Consumer,South,Texas,City1,Office Supplies,Binders,Product Binders 465,3,0.05,53.13,9.89
ORD-01466,2023-01-21,2023-01-22,Standard Class,CUST-322,Customer 196,Home Office,West,California,City3,Furniture,Bookcases,Product Bookcases 466,5,0,1601.89,115.31
ORD-01467,2024-08-25,2024-08-28,Standard Class,CUST-316,Customer 172,Corporate,East,New York,City3,Office Supplies,Storage,Product Storage 467,1,0,38.06,7.18
ORD-01468,2024-02-07,2024-02-13,Standard Class,CUST-230,Customer 286,Corporate,North,Illinois,City1,Office Supplies,Paper,Product Paper 468,3,0,39.66,10.03
ORD-01469,2023-05-31,2023-06-04,Standard Class,CUST-106,Customer 105,Corporate,North,Illinois,City3,Technology,Phones,Product Phones 469,5,0,3382.06,599.41
ORD-01470,2024-10-29,2024-11-01,Standard Class,CUST-299,Customer 267,Home Office,South,Texas,City4,Office Supplies,Paper,Product Paper 470,4,0,43.09,7.63
ORD-01471,2023-01-14,2023-01-20,Standard Class,CUST-210,Customer 177,Consumer,West,California,City1,Technology,Accessories,Product Accessories 471,4,0.1,301.33,50.75
ORD-01472,2024-05-01,2024-05-08,Standard Class,CUST-345,Customer 333,Home Office,West,Washington,City1,Technology,Accessories,Product Accessories 472,4,0,372.86,49.3
ORD-01473,2023-04-07,2023-04-12,Standard Class,CUST-163,Customer 260,Corporate,North,Illinois,City3,Office Supplies,Binders,Product Binders 473,2,0.1,28.71,6.9
ORD-01474,2024-10-24,2024-10-26,Standard Class,CUST-338,Customer 239,Consumer,South,Texas,City3,Office Supplies,Paper,Product Paper 474,3,0,32.8,6.74
ORD-01475,2024-01-26,2024-01-28,Standard Class,CUST-349,Customer 174,Consumer,West,California,City1,Technology,Machines,Product Machines 475,5,0,2863.94,344.42
ORD-01476,2024-08-28,2024-09-01,Standard Class,CUST-219,Customer 312,Home Office,South,Florida,City4,Office Supplies,Binders,Product Binders 476,4,0.1,72.11,14.82
ORD-01477,2023-06-05,2023-06-08,Standard Class,CUST-289,Customer 220,Home Office,North,Illinois,City2,Office Supplies,Storage,Product Storage 477,3,0,118.23,27.9
ORD-01478,2024-11-08,2024-11-15,Standard Class,CUST-335,Customer 228,Home Office,West,Washington,City2,Technology,Phones,Product Phones 478,1,0,758.72,93.66
ORD-01479,2023-01-24,2023-01-26,Standard Class,CUST-324,Customer 231,Consumer,East,Pennsylvania,City4,Technology,Phones,Product Phones 479,2,0.15,1293.6,194.2
ORD-01480,2023-02-19,2023-02-22,Standard Class,CUST-311,Customer 274,Home Office,East,Pennsylvania,City1,Office Supplies,Binders,Product Binders 480,5,0.05,86.5,22.57
ORD-01481,2023-02-16,2023-02-22,Standard Class,CUST-157,Customer 349,Corporate,North,Illinois,City2,Furniture,Tables,Product Tables 481,4,0,1562.17,116.04
ORD-01482,2024-02-17,2024-02-23,Standard Class,CUST-258,Customer 150,Home Office,West,California,City3,Office Supplies,Paper,Product Paper 482,5,0,58.57,10.52
ORD-01483,2023-11-15,2023-11-16,Standard Class,CUST-297,Customer 278,Home Office,West,California,City2,Office Supplies,Paper,Product Paper 483,1,0.15,9.89,2.34
ORD-01484,2023-02-14,2023-02-17,Standard Class,CUST-283,Customer 291,Corporate,West,Washington,City1,Furniture,Tables,Product Tables 484,1,0,400.46,36.61
ORD-01485,2024-01-28,2024-02-02,Standard Class,CUST-337,Customer 245,Home Office,West,California,City1,Office Supplies,Paper,Product Paper 485,3,0,35.97,6.42
ORD-01486,2024-10-16,2024-10-22,Standard Class,CUST-119,Customer 272,Corporate,West,California,City4,Furniture,Bookcases,Product Bookcases 486,3,0,768.97,73.24
ORD-01487,2024-07-06,2024-07-08,Standard Class,CUST-151,Customer 176,Home Office,West,Washington,City4,Furniture,Bookcases,Product Bookcases 487,2,0,627.13,48.75
ORD-01488,2024-05-07,2024-05-11,Standard Class,CUST-187,Customer 231,Home Office,North,Illinois,City4,Furniture,Chairs,Product Chairs 488,2,0.15,327.22,29.42
ORD-01489,2024-09-16,2024-09-21,Standard Class,CUST-190,Customer 240,Consumer,North,Illinois,City2,Technology,Machines,Product Machines 489,5,0.05,2220.68,361.81
ORD-01490,2024-08-21,2024-08-25,Standard Class,CUST-185,Customer 234,Home Office,South,Texas,City1,Office Supplies,Binders,Product Binders 490,2,0,40.6,9.52
